rok;ms;dz;godz;fco2_MQ;fco2_HQ;fco2_raw;glwody;T50cm;T2m;Kd;Ku;Ld;Lu;ppp;v;vdir;Tgrunt;vwc;PARd;PARu
2014;3;20;18.5;;;1.25;8.2;5.4;6.4;0.0;0.6;278.6;332.0;1004.2;1.5;203.7;3.2;0.822;0.0;0.0
2014;3;20;19.5;;;0.28;8.0;4.1;5.1;0.0;1.6;272.3;326.6;1004.5;1.5;197.9;3.3;0.823;0.0;0.0
2014;3;20;20.5;0.74;0.74;0.74;8.3;4.4;5.2;0.0;1.9;276.3;329.0;1004.3;1.7;201.1;3.4;0.823;0.0;0.0
2014;3;20;21.5;0.27;;0.27;8.4;5.3;6.0;0.0;1.8;276.3;335.8;1004.0;2.6;204.0;3.4;0.823;0.0;0.0
2014;3;20;22.5;1.03;;1.03;8.3;5.6;6.2;0.0;1.5;271.8;335.9;1003.7;2.6;211.0;3.4;0.823;0.0;0.0
2014;3;20;23.5;0.83;0.83;0.83;8.0;5.4;6.0;0.0;1.7;269.3;335.7;1003.2;2.5;196.4;3.5;0.823;0.0;0.0
2014;3;21;0.5;0.3;;0.3;8.7;4.3;5.2;0.0;1.5;265.7;328.5;1002.7;1.8;195.5;3.5;0.823;0.0;0.0
2014;3;21;1.5;0.91;;0.91;8.4;3.2;4.2;0.0;1.7;263.1;324.1;1002.0;1.7;182.1;3.4;0.823;0.0;0.0
2014;3;21;2.5;0.77;0.77;0.77;8.4;3.8;4.6;0.0;2.1;263.0;327.5;1001.2;2.2;184.1;3.4;0.823;0.0;0.0
2014;3;21;3.5;0.73;0.73;0.73;8.6;4.2;4.8;0.0;1.8;261.5;329.9;1000.4;2.4;182.8;3.4;0.823;0.0;0.0
2014;3;21;4.5;0.8;0.8;0.8;8.2;4.1;4.8;0.0;1.7;261.5;329.4;1000.0;2.3;186.2;3.3;0.823;0.0;0.0
2014;3;21;5.5;0.65;0.65;0.65;8.6;4.5;5.1;5.7;3.4;253.3;330.5;999.0;3.3;179.3;3.3;0.823;13.0;0.4
2014;3;21;6.5;0.21;0.21;0.21;8.4;6.4;6.0;98.3;23.0;256.2;336.2;998.3;4.0;185.5;3.2;0.823;170.1;13.6
2014;3;21;7.5;;;-0.46;8.5;9.3;8.1;251.1;49.5;261.3;348.7;997.9;4.2;189.1;3.2;0.823;453.5;44.4
2014;3;21;8.5;-1.18;;-1.18;8.0;11.5;11.2;401.8;66.4;270.4;365.2;997.3;5.6;197.2;3.1;0.823;755.3;67.4
2014;3;21;9.5;0.08;;0.08;8.2;13.4;13.1;522.4;79.4;278.5;378.3;996.9;6.9;208.0;3.1;0.822;1013.9;78.0
2014;3;21;10.5;-1.12;-1.12;-1.12;8.4;14.8;14.4;600.5;87.4;288.2;390.0;996.6;6.6;217.0;3.0;0.822;1169.4;86.8
2014;3;21;11.5;-0.78;-0.78;-0.78;8.5;16.0;15.6;590.3;85.7;295.6;397.9;996.2;6.1;209.5;3.0;0.822;1158.3;86.1
2014;3;21;12.5;-1.05;-1.05;-1.05;8.6;17.3;16.9;620.6;92.5;299.8;404.5;996.1;6.9;220.6;3.0;0.822;1212.4;93.3
2014;3;21;13.5;0.27;;0.27;8.6;18.3;17.7;527.2;80.6;306.2;406.9;995.9;6.5;220.3;3.0;0.822;1046.9;85.3
2014;3;21;14.5;0.08;;0.08;8.4;19.9;18.5;428.9;69.2;310.9;406.6;995.3;6.2;215.5;3.1;0.822;838.7;72.7
2014;3;21;15.5;0.89;;0.89;8.5;20.4;18.9;285.8;52.2;313.8;403.0;994.6;4.9;209.7;3.2;0.821;560.1;52.8
2014;3;21;16.5;0.6;;0.6;8.3;18.6;18.0;116.5;25.8;313.9;392.8;994.0;3.4;198.0;3.4;0.821;235.7;23.3
2014;3;21;17.5;0.81;;0.81;8.2;13.2;14.2;13.9;3.1;313.3;372.0;993.5;2.2;184.3;3.5;0.821;33.5;2.2
2014;3;21;18.5;1.04;1.04;1.04;8.2;12.0;13.0;0.0;1.2;315.1;366.4;993.4;2.3;183.8;3.7;0.821;0.0;0.0
2014;3;21;19.5;1.22;1.22;1.22;8.7;11.9;12.9;0.0;1.5;315.0;361.8;993.4;2.4;210.4;3.8;0.82;0.0;0.0
2014;3;21;20.5;1.65;;1.65;8.6;12.0;12.9;0.0;1.2;305.9;362.6;993.3;3.0;219.9;3.9;0.82;0.0;0.0
2014;3;21;21.5;1.75;;1.75;8.7;12.5;13.3;0.0;1.2;308.9;366.2;993.2;4.2;204.7;4.1;0.82;0.0;0.0
2014;3;21;22.5;2.04;2.04;2.04;8.5;12.2;12.9;0.0;0.8;311.5;365.3;993.1;4.5;210.2;4.2;0.82;0.0;0.0
2014;3;21;23.5;1.56;1.56;1.56;8.6;11.7;12.3;0.0;0.8;315.1;363.4;993.0;4.4;211.2;4.2;0.819;0.0;0.0
2014;3;22;0.5;1.35;1.35;1.35;8.7;11.1;11.7;0.0;0.8;311.2;361.2;993.2;4.3;210.9;4.3;0.819;0.0;0.0
2014;3;22;1.5;1.48;;1.48;8.5;10.0;10.6;0.0;0.7;309.5;356.2;993.3;3.2;218.4;4.3;0.819;0.0;0.0
2014;3;22;2.5;;;0.76;8.6;7.9;8.7;0.0;0.8;297.9;344.5;993.5;2.0;225.3;4.3;0.819;0.0;0.0
2014;3;22;3.5;0.96;;0.96;8.8;7.2;7.9;0.0;1.0;303.8;343.8;994.3;2.4;225.4;4.3;0.819;0.0;0.0
2014;3;22;4.5;1.0;;1.0;8.6;6.6;7.1;0.0;1.0;299.6;341.5;994.5;2.1;229.2;4.3;0.819;0.0;0.0
2014;3;22;5.5;1.29;;1.29;8.4;4.5;6.2;3.7;2.0;286.4;332.4;995.0;1.1;301.2;4.3;0.819;10.7;0.3
2014;3;22;6.5;1.71;;1.71;8.3;6.6;6.7;70.9;13.6;279.8;344.3;995.9;2.9;307.3;4.3;0.818;138.7;10.4
2014;3;22;7.5;0.01;;0.01;8.2;7.7;7.1;196.0;34.3;277.0;351.3;996.9;2.9;313.4;4.3;0.818;381.9;31.9
2014;3;22;8.5;-0.41;;-0.41;8.2;8.7;8.0;247.1;37.5;287.9;360.6;997.3;1.9;315.1;4.3;0.818;501.9;39.1
2014;3;22;9.5;;;-1.32;8.3;9.3;8.4;299.8;42.4;295.4;367.0;997.7;1.2;355.5;4.3;0.818;616.9;45.8
2014;3;22;10.5;-1.11;-1.11;-1.11;8.2;10.7;9.6;391.6;53.3;303.5;379.5;997.8;0.7;190.2;4.2;0.818;813.3;59.4
2014;3;22;11.5;-1.16;;-1.16;8.3;11.7;10.7;457.0;63.7;299.5;386.2;997.5;1.1;131.3;4.2;0.818;936.6;69.4
2014;3;22;12.5;-1.15;;-1.15;8.1;12.8;11.8;449.1;63.5;299.3;391.0;997.0;1.5;170.1;4.2;0.818;921.3;69.8
2014;3;22;13.5;-0.56;;-0.56;8.1;14.0;12.7;440.7;64.3;302.3;394.8;996.3;1.5;179.1;4.2;0.818;894.9;70.8
2014;3;22;14.5;-0.19;;-0.19;8.1;14.2;13.1;275.8;40.2;317.2;389.0;995.7;1.7;163.7;4.3;0.818;565.5;43.7
2014;3;22;15.5;0.26;;0.26;8.1;13.4;13.0;155.0;23.1;327.8;382.1;994.7;1.3;114.6;4.3;0.817;323.4;23.8
2014;3;22;16.5;;;0.09;8.0;12.2;12.2;59.0;8.6;337.1;373.5;994.2;1.3;47.3;4.4;0.817;125.5;8.6
2014;3;22;17.5;;;0.73;8.3;10.4;10.7;12.0;2.1;339.1;363.0;993.6;1.1;71.7;4.5;0.817;25.6;1.4
2014;3;22;18.5;;;-0.41;8.2;8.9;9.4;0.0;0.3;323.1;352.5;993.3;1.1;64.8;4.6;0.817;0.0;0.0
2014;3;22;19.5;;;0.91;8.0;7.0;7.7;0.0;0.9;312.8;343.9;992.9;1.3;56.6;4.7;0.817;0.0;0.0
2014;3;22;20.5;;;0.52;8.3;7.2;7.8;0.0;1.1;310.6;343.7;992.5;1.4;99.7;4.8;0.816;0.0;0.0
2014;3;22;21.5;;;1.14;8.5;7.2;7.9;0.0;1.5;298.7;340.9;991.9;1.5;101.9;4.9;0.816;0.0;0.0
2014;3;22;22.5;1.6;1.6;1.6;8.1;7.2;8.1;0.0;1.7;291.2;337.0;991.1;1.4;118.6;4.9;0.816;0.0;0.0
2014;3;22;23.5;2.35;;2.35;8.1;6.5;7.3;0.0;1.4;289.9;339.6;990.3;1.9;107.5;4.9;0.816;0.0;0.0
2014;3;23;0.5;0.97;;0.97;8.2;6.0;6.6;0.0;1.6;283.7;338.2;989.7;1.7;112.1;4.9;0.816;0.0;0.0
2014;3;23;1.5;1.95;;1.95;8.4;3.3;5.5;0.0;1.6;278.6;325.2;989.0;0.4;39.1;4.9;0.816;0.0;0.0
2014;3;23;2.5;;;2.75;8.3;2.2;5.5;0.0;2.1;289.5;325.5;988.4;0.8;110.2;4.9;0.815;0.0;0.0
2014;3;23;3.5;;;-4.91;8.3;3.0;4.5;0.0;0.9;278.7;323.5;988.4;0.3;5.8;4.8;0.815;0.0;0.0
2014;3;23;4.5;;;0.87;8.4;1.1;2.5;0.0;1.3;274.4;318.5;987.8;0.8;83.3;4.8;0.815;0.0;0.0
2014;3;23;5.5;7.66;;7.66;8.4;1.2;2.2;12.1;3.7;293.6;320.9;987.7;0.3;148.8;4.7;0.815;17.2;0.7
2014;3;23;6.5;;;0.24;8.2;3.2;3.9;49.4;9.4;288.8;329.0;988.1;0.3;200.7;4.7;0.815;94.6;5.3
2014;3;23;7.5;;;3.59;8.2;6.2;5.9;124.8;20.1;286.0;343.1;988.6;0.8;192.6;4.6;0.815;246.7;16.7
2014;3;23;8.5;-0.03;;-0.03;8.1;10.4;9.5;344.6;56.2;283.1;364.9;989.0;2.7;215.8;4.5;0.815;649.6;53.5
2014;3;23;9.5;-2.12;-2.12;-2.12;8.2;12.5;11.5;460.2;70.9;289.6;382.7;989.5;2.6;238.1;4.4;0.815;882.4;69.0
2014;3;23;10.5;;;1.19;7.9;13.4;12.7;310.3;44.4;331.7;386.3;989.8;2.6;288.5;4.4;0.815;641.1;46.2
2014;3;23;11.5;0.07;;0.07;7.9;13.6;13.1;297.7;41.9;346.2;388.1;990.4;3.2;315.5;4.3;0.815;607.6;43.3
2014;3;23;12.5;0.12;;0.12;7.9;12.0;11.7;222.2;31.1;355.8;380.3;991.0;3.6;305.5;4.3;0.815;472.2;33.2
2014;3;23;13.5;0.56;;0.56;8.1;10.9;10.9;74.9;9.4;357.0;372.0;991.4;2.8;303.8;4.3;0.815;170.0;11.7
2014;3;23;14.5;0.6;;0.6;8.0;10.4;10.3;72.5;9.3;354.6;369.1;991.8;2.3;311.0;4.4;0.815;164.3;11.2
2014;3;23;15.5;0.57;;0.57;7.9;9.9;9.9;55.8;7.3;353.8;366.4;992.1;1.9;312.5;4.4;0.815;124.7;8.3
2014;3;23;16.5;0.8;0.8;0.8;7.9;9.4;9.4;25.9;3.3;353.4;363.1;992.2;2.0;314.3;4.5;0.815;56.2;3.5
2014;3;23;17.5;3.33;;3.33;7.9;8.6;8.6;4.9;1.0;352.6;358.2;992.5;1.3;324.2;4.6;0.815;11.6;0.3
2014;3;23;18.5;;;-0.47;7.9;8.2;8.3;0.0;1.1;350.1;355.4;992.6;1.3;351.9;4.6;0.815;0.0;0.0
2014;3;23;19.5;0.68;;0.68;8.0;7.9;8.0;0.0;0.7;349.9;354.6;992.7;1.5;4.2;4.7;0.815;0.0;0.0
2014;3;23;20.5;;;2.17;8.0;7.4;7.6;0.0;0.7;346.0;352.1;992.7;1.5;38.5;4.7;0.815;0.0;0.0
2014;3;23;21.5;;;2.8;7.9;7.0;7.2;0.0;1.0;349.1;350.1;992.7;1.2;33.8;4.7;0.814;0.0;0.0
2014;3;23;22.5;5.97;;5.97;8.0;6.7;6.8;0.0;0.9;350.2;349.6;992.7;1.3;354.6;4.8;0.814;0.0;0.0
2014;3;23;23.5;;;16.5;7.8;6.4;6.5;0.0;0.8;348.3;349.1;992.4;1.9;12.4;4.8;0.814;0.0;0.0
2014;3;24;0.5;;;5.05;7.9;6.2;6.3;0.0;0.9;342.3;347.2;991.9;1.9;34.3;4.8;0.814;0.0;0.0
2014;3;24;1.5;;;-6.54;8.1;6.3;6.4;0.0;0.7;347.5;348.3;991.4;2.8;44.6;4.8;0.814;0.0;0.0
2014;3;24;2.5;;;-16.93;7.9;6.3;6.3;0.0;0.3;345.5;348.8;990.6;3.3;50.4;4.8;0.814;0.0;0.0
2014;3;24;3.5;7.49;;7.49;8.0;6.3;6.4;0.0;0.2;348.7;349.0;990.4;2.3;43.0;4.8;0.814;0.0;0.0
2014;3;24;4.5;;;-10.2;8.0;6.4;6.4;0.0;0.2;349.6;349.1;990.5;2.1;53.8;4.7;0.814;0.0;0.0
2014;3;24;5.5;;;3.75;8.2;6.4;6.4;1.8;0.3;349.9;349.6;990.0;2.7;63.0;4.7;0.814;3.4;0.0
2014;3;24;6.5;;;0.57;8.3;6.7;6.7;19.2;2.2;350.9;351.4;989.9;2.4;74.8;4.7;0.814;41.7;1.5
2014;3;24;7.5;;;-6.25;8.2;7.4;7.3;41.4;4.4;354.4;354.8;989.9;1.4;80.4;4.7;0.814;93.3;4.1
2014;3;24;8.5;;;-14.11;8.2;8.3;8.2;81.2;8.9;358.3;360.1;989.9;1.8;109.3;4.7;0.814;184.8;8.3
2014;3;24;9.5;;;1.57;8.2;11.1;10.2;354.4;45.0;349.1;377.3;989.9;0.9;146.9;4.7;0.814;733.3;42.8
2014;3;24;10.5;;;-0.25;8.2;12.3;11.7;219.8;28.4;363.2;382.6;989.9;1.5;217.2;4.7;0.814;468.2;29.8
2014;3;24;11.5;0.37;;0.37;8.0;13.4;12.7;315.5;43.7;354.3;389.8;990.1;1.7;224.5;4.7;0.814;647.3;43.5
2014;3;24;12.5;;;3.1;8.3;13.9;13.2;233.8;30.9;358.7;390.6;989.8;0.9;189.5;4.7;0.814;513.0;34.2
2014;3;24;13.5;;;-14.97;8.0;12.0;12.1;55.8;6.3;368.2;377.2;990.2;1.4;295.5;4.7;0.814;134.3;8.4
2014;3;24;14.5;5.88;;5.88;7.9;10.3;10.2;55.9;7.0;365.8;370.6;990.6;2.0;326.3;4.8;0.814;122.4;6.7
2014;3;24;15.5;;;7.08;8.2;9.8;9.7;73.9;8.6;362.2;369.4;990.6;1.9;325.3;4.8;0.814;150.8;7.7
2014;3;24;16.5;-5.63;;-5.63;8.0;9.2;9.0;55.0;6.7;356.8;365.5;990.8;1.7;355.6;4.9;0.814;108.9;5.5
2014;3;24;17.5;0.68;;0.68;8.1;8.3;8.3;12.7;1.8;349.2;359.7;990.7;1.1;4.8;5.0;0.814;24.1;0.9
2014;3;24;18.5;1.16;;1.16;8.3;7.7;7.7;0.0;0.0;355.4;357.1;991.0;1.3;332.1;5.1;0.814;0.0;0.0
2014;3;24;19.5;0.63;0.63;0.63;8.2;7.1;7.1;0.0;0.0;352.8;354.9;990.7;2.1;12.3;5.1;0.814;0.0;0.0
2014;3;24;20.5;1.05;1.05;1.05;8.1;6.7;6.7;0.0;0.0;352.5;353.4;990.8;2.1;6.8;5.2;0.813;0.0;0.0
2014;3;24;21.5;;;-0.88;8.3;6.4;6.5;0.0;0.0;350.4;351.8;990.2;2.7;12.1;5.2;0.813;0.0;0.0
2014;3;24;22.5;-4.2;;-4.2;8.2;6.3;6.3;0.0;0.0;348.9;351.0;989.2;2.5;5.4;5.3;0.813;0.0;0.0
2014;3;24;23.5;;;-1.49;8.1;6.0;6.0;0.0;0.1;348.0;349.3;988.5;2.7;332.7;5.3;0.814;0.0;0.0
2014;3;25;0.5;;;-24.93;8.3;5.6;5.6;0.0;0.2;345.4;347.5;988.5;2.5;331.1;5.3;0.814;0.0;0.0
2014;3;25;1.5;;;-2.98;8.2;5.4;5.4;0.0;0.2;344.4;346.3;987.7;3.0;331.0;5.3;0.814;0.0;0.0
2014;3;25;2.5;;;-0.2;8.5;4.9;4.9;0.0;0.1;342.5;344.3;986.8;3.0;332.0;5.3;0.814;0.0;0.0
2014;3;25;3.5;;;9.43;8.5;4.7;4.7;0.0;0.0;342.0;343.6;986.3;2.4;338.8;5.3;0.814;0.0;0.0
2014;3;25;4.5;0.21;;0.21;8.2;4.6;4.6;0.0;0.0;341.8;343.1;985.8;2.0;316.3;5.3;0.813;0.0;0.0
2014;3;25;5.5;-0.48;;-0.48;8.3;4.4;4.4;1.0;0.1;340.9;342.2;985.8;2.0;271.2;5.2;0.813;1.9;0.0
2014;3;25;6.5;;;0.71;8.3;4.3;4.3;7.4;0.7;340.3;341.9;986.4;2.6;236.9;5.2;0.813;16.6;0.4
2014;3;25;7.5;-1.27;;-1.27;8.4;4.3;4.2;32.7;3.4;340.2;342.5;986.9;3.0;231.7;5.2;0.813;72.5;3.0
2014;3;25;8.5;;;-36.51;8.4;4.4;4.3;55.5;5.5;340.2;343.4;988.0;4.1;217.2;5.2;0.814;125.6;5.4
2014;3;25;9.5;;;3.08;8.6;5.1;4.8;141.5;15.1;341.0;347.5;989.0;4.0;214.6;5.1;0.814;298.9;14.8
2014;3;25;10.5;-0.67;-0.67;-0.67;8.7;6.0;5.7;188.5;22.3;338.4;351.5;989.7;4.4;204.7;5.1;0.814;395.2;23.0
2014;3;25;11.5;7.57;;7.57;8.4;6.8;6.5;171.3;20.2;339.0;354.2;990.4;4.6;197.4;5.1;0.814;361.8;23.3
2014;3;25;12.5;;;8.07;8.5;6.3;6.2;117.2;13.6;338.8;351.3;991.1;4.7;200.8;5.1;0.814;253.9;16.7
2014;3;25;13.5;;;0.67;8.6;5.9;5.9;78.8;8.8;336.0;348.7;992.2;4.2;195.4;5.0;0.814;175.8;11.6
2014;3;25;14.5;0.62;;0.62;8.5;6.1;6.0;56.9;6.4;335.2;348.2;993.1;3.3;196.5;5.0;0.814;127.8;8.3
2014;3;25;15.5;0.47;;0.47;8.7;6.2;6.2;55.6;7.3;333.6;348.1;993.7;3.3;196.0;5.0;0.814;121.0;7.7
2014;3;25;16.5;0.43;0.43;0.43;8.6;5.5;5.7;17.1;2.2;331.3;344.7;994.8;2.8;189.0;5.0;0.814;37.8;2.2
2014;3;25;17.5;0.78;;0.78;8.8;5.4;5.5;7.3;1.3;329.0;343.0;995.9;2.0;173.0;5.0;0.814;14.9;0.6
2014;3;25;18.5;0.84;;0.84;8.9;5.1;5.3;0.0;0.3;328.0;341.5;997.0;1.7;169.9;5.0;0.814;0.0;0.0
2014;3;25;19.5;0.59;;0.59;8.5;4.8;5.0;0.0;0.5;325.0;339.6;997.8;1.0;165.5;5.0;0.814;0.0;0.0
2014;3;25;20.5;0.72;;0.72;8.5;4.6;4.8;0.0;0.4;321.8;338.0;998.4;0.8;174.8;5.0;0.814;0.0;0.0
2014;3;25;21.5;;;-0.13;8.6;3.3;4.1;0.0;0.9;304.2;331.0;998.9;0.1;316.6;5.0;0.814;0.0;0.0
2014;3;25;22.5;;;-0.3;8.9;2.1;3.0;0.0;1.5;283.8;324.2;999.5;0.6;67.9;5.0;0.814;0.0;0.0
2014;3;25;23.5;;;5.9;8.8;0.6;1.7;0.0;1.4;289.4;320.6;1000.3;0.2;343.3;5.0;0.814;0.0;0.0
2014;3;26;0.5;;;2.93;8.6;1.3;1.4;0.0;0.8;310.1;324.3;1001.1;0.8;333.9;5.0;0.814;0.0;0.0
2014;3;26;1.5;;;-0.56;8.7;1.5;1.7;0.0;0.8;316.9;325.5;1001.5;0.3;35.6;4.9;0.814;0.0;0.0
2014;3;26;2.5;;;-0.39;8.8;1.6;1.7;0.0;0.7;318.3;326.1;1002.0;0.6;288.7;4.9;0.814;0.0;0.0
2014;3;26;3.5;;;-1.75;8.7;1.8;1.9;0.0;0.7;319.3;326.5;1002.6;0.2;9.8;4.8;0.814;0.0;0.0
2014;3;26;4.5;;;1.15;8.7;2.1;2.2;0.0;0.6;321.8;328.3;1002.7;0.9;348.1;4.8;0.814;0.0;0.0
2014;3;26;5.5;;;0.87;8.4;1.9;2.0;4.6;1.1;320.3;327.7;1003.1;0.9;300.8;4.7;0.814;10.1;0.1
2014;3;26;6.5;0.83;;0.83;8.8;2.9;2.9;46.8;7.4;317.5;332.8;1003.6;1.2;304.1;4.6;0.814;96.4;5.2
2014;3;26;7.5;;;-1.81;8.3;4.2;4.0;111.7;16.1;310.1;340.1;1004.2;1.7;311.1;4.6;0.814;236.9;14.8
2014;3;26;8.5;-0.29;;-0.29;8.5;5.5;5.1;159.6;21.9;323.8;346.2;1004.8;2.4;335.0;4.5;0.815;339.8;23.1
2014;3;26;9.5;-1.17;;-1.17;8.5;6.1;5.7;152.0;19.9;329.9;349.2;1005.2;2.5;345.4;4.5;0.815;337.4;23.0
2014;3;26;10.5;;;8.92;8.3;5.1;5.1;61.2;8.3;336.0;343.6;1005.6;2.1;348.9;4.4;0.815;147.3;8.5
2014;3;26;11.5;-7.17;;-7.17;8.3;4.9;4.7;114.8;13.4;336.0;344.4;1005.9;2.8;317.1;4.4;0.815;257.1;13.7
2014;3;26;12.5;;;6.66;8.5;4.9;4.7;91.6;10.4;337.7;344.3;1006.0;2.9;317.9;4.4;0.815;209.7;10.5
2014;3;26;13.5;;;-2.69;8.7;5.1;4.9;113.2;12.9;339.4;345.6;1006.0;3.3;326.5;4.3;0.815;247.0;12.7
2014;3;26;14.5;-2.81;;-2.81;8.7;4.6;4.5;34.9;4.2;337.1;341.9;1006.3;2.8;321.2;4.3;0.815;82.2;4.1
2014;3;26;15.5;-9.84;;-9.84;8.7;4.3;4.1;31.5;3.4;336.5;340.6;1006.3;2.8;327.4;4.3;0.815;72.2;3.3
2014;3;26;16.5;-2.54;;-2.54;8.9;4.2;4.1;10.0;1.1;337.1;339.8;1006.4;2.3;312.7;4.3;0.815;23.1;0.7
2014;3;26;17.5;;;13.64;8.7;4.3;4.2;4.2;0.6;338.2;339.9;1006.5;2.2;318.2;4.4;0.816;8.8;0.0
2014;3;26;18.5;;;-14.57;9.0;4.3;4.3;0.0;0.2;338.0;339.6;1006.6;1.8;304.1;4.4;0.816;0.0;0.0
2014;3;26;19.5;;;3.91;8.8;4.3;4.3;0.0;0.2;338.4;339.5;1007.0;1.7;280.4;4.4;0.816;0.0;0.0
2014;3;26;20.5;;;9.98;8.9;4.3;4.2;0.0;0.2;338.7;339.6;1006.8;2.6;334.6;4.4;0.816;0.0;0.0
2014;3;26;21.5;;;4.07;8.9;4.3;4.3;0.0;0.3;335.6;339.1;1006.6;1.8;343.5;4.4;0.816;0.0;0.0
2014;3;26;22.5;;;2.74;8.9;4.4;4.4;0.0;0.1;340.0;339.7;1007.0;0.6;249.4;4.3;0.816;0.0;0.0
2014;3;26;23.5;1.22;;1.22;9.3;4.4;4.4;0.0;0.0;340.2;340.0;1007.3;1.0;214.9;4.3;0.816;0.0;0.0
2014;3;27;0.5;;;1.27;9.3;4.3;4.3;0.0;0.0;340.1;340.0;1007.2;1.5;238.9;4.3;0.816;0.0;0.0
2014;3;27;1.5;;;2.42;9.2;4.3;4.3;0.0;0.0;340.1;340.0;1007.2;0.7;293.6;4.3;0.816;0.0;0.0
2014;3;27;2.5;;;1.93;9.1;4.3;4.3;0.0;0.1;339.5;339.9;1007.1;0.8;1.7;4.3;0.816;0.0;0.0
2014;3;27;3.5;1.44;;1.44;9.0;4.3;4.3;0.0;0.1;339.4;339.8;1007.0;0.7;31.3;4.3;0.816;0.0;0.0
2014;3;27;4.5;0.64;;0.64;8.9;4.3;4.3;0.0;0.0;340.2;340.0;1006.9;0.9;44.9;4.3;0.816;0.0;0.0
2014;3;27;5.5;;;-0.1;9.1;4.4;4.4;3.6;0.4;340.7;340.5;1007.1;0.4;316.5;4.2;0.816;6.9;0.0
2014;3;27;6.5;;;0.46;9.1;4.7;4.6;32.1;3.6;342.4;342.9;1007.5;1.1;336.6;4.2;0.816;65.4;2.8
2014;3;27;7.5;0.14;;0.14;9.0;5.1;4.9;68.5;7.2;344.4;346.2;1007.5;1.2;2.7;4.2;0.816;144.5;6.5
2014;3;27;8.5;;;2.67;9.1;5.5;5.1;94.4;9.5;345.9;348.7;1007.6;1.5;13.6;4.2;0.816;199.8;9.5
2014;3;27;9.5;0.01;0.01;0.01;9.1;6.3;5.8;125.7;13.6;349.3;353.2;1007.4;1.3;42.7;4.2;0.816;263.7;14.0
2014;3;27;10.5;;;0.91;8.7;7.4;6.7;132.2;15.3;353.5;357.9;1007.4;1.2;73.1;4.1;0.816;277.5;16.4
2014;3;27;11.5;0.26;0.26;0.26;8.8;8.4;7.8;159.1;19.5;354.7;362.4;1007.5;1.5;68.6;4.1;0.816;333.6;21.1
2014;3;27;12.5;-1.91;;-1.91;8.7;10.0;9.3;270.9;34.8;347.7;373.3;1007.4;0.8;82.4;4.1;0.816;532.2;36.4
2014;3;27;13.5;-1.79;-1.79;-1.79;8.5;12.0;11.0;336.2;47.3;321.8;381.6;1007.2;0.5;26.6;4.2;0.816;654.7;48.4
2014;3;27;14.5;-0.84;;-0.84;8.5;14.5;12.8;348.4;51.6;300.1;387.7;1006.9;0.8;274.0;4.2;0.816;670.2;51.8
2014;3;27;15.5;-0.07;;-0.07;8.5;14.9;13.5;221.1;34.8;302.4;384.1;1006.3;1.2;296.8;4.2;0.816;424.3;33.8
2014;3;27;16.5;0.75;;0.75;8.6;12.6;12.1;117.8;20.4;308.1;374.5;1006.0;1.8;302.5;4.3;0.816;219.2;16.8
2014;3;27;17.5;0.93;;0.93;8.6;10.0;10.2;24.3;4.8;305.9;362.4;1006.0;1.9;313.5;4.4;0.816;47.4;3.1
2014;3;27;18.5;2.71;2.71;2.71;8.6;7.7;8.0;0.0;1.0;300.9;352.3;1006.2;1.8;322.5;4.5;0.816;0.2;0.0
2014;3;27;21.5;;;15.37;9.0;2.5;3.3;0.0;1.2;316.8;331.9;1006.8;0.3;307.7;4.7;0.815;0.0;0.0
2014;3;27;22.5;;;-0.89;9.2;2.1;2.3;0.0;1.0;317.4;329.0;1006.9;0.6;222.0;4.8;0.815;0.0;0.0
2014;3;27;23.5;;;5.85;9.0;1.6;1.8;0.0;1.1;313.8;325.8;1007.1;0.5;211.3;4.8;0.815;0.0;0.0
2014;3;28;0.5;;;1.54;8.9;1.2;1.3;0.0;1.1;312.4;323.5;1007.1;0.5;215.1;4.8;0.815;0.0;0.0
2014;3;28;1.5;;;-8.29;9.1;1.0;1.1;0.0;1.2;313.6;322.6;1007.1;0.6;215.7;4.8;0.815;0.0;0.0
2014;3;28;2.5;;;7.74;9.1;0.9;1.0;0.0;1.1;313.8;322.2;1007.1;0.5;216.0;4.8;0.815;0.0;0.0
2014;3;28;3.5;;;4.25;9.3;0.8;0.8;0.0;1.0;312.6;321.5;1007.1;0.7;205.5;4.8;0.815;0.0;0.0
2014;3;28;4.5;;;-17.39;9.0;0.4;0.5;0.0;1.1;311.5;319.7;1007.2;0.2;282.3;4.7;0.815;0.0;0.0
2014;3;28;5.5;;;7.39;9.1;0.1;-0.1;9.9;2.3;311.3;318.2;1007.7;0.2;255.5;4.7;0.815;21.8;0.9
2014;3;28;6.5;;;0.76;9.1;1.8;1.4;70.3;11.1;318.8;326.4;1007.8;0.5;273.0;4.6;0.815;139.2;8.7
2014;3;28;9.5;-0.42;-0.42;-0.42;8.8;12.0;11.1;495.9;73.1;283.2;376.8;1008.3;3.5;43.7;4.4;0.816;946.3;70.4
2014;3;28;10.5;0.66;0.66;0.66;8.7;13.8;13.1;599.2;83.4;286.3;389.8;1008.4;3.9;46.3;4.3;0.816;1143.5;82.5
2014;3;28;11.5;0.14;;0.14;8.7;15.2;14.6;656.7;90.0;286.2;400.4;1008.5;3.9;45.5;4.3;0.816;1240.4;89.5
